ActiveTime,InactiveTime,AckedTime,Alarm,Severity,Priority,Tag1Value,Tag2Value,Tag3Value,Tag4Value,Duration,Message,SuppressedTime,DisabledTime,InputValue,LimitValue,ShelvedTime,AlarmClass,EventAssociationID,ServerName,Source,EventID,SuppressedB,DisabledB,ShelvedB,ActiveHour,Machine,tStartHour,tStartHourMachine
2020-04-01 02:07:19.567,2020-04-01 02:08:19.917,NULL,CP_GlueTemp_Alarm HI,500,2,,,6,181519,1,Case Packer - Glue Temperature Alarm - H. The limit is: 180.0.,NULL,NULL,180.0904,180,NULL,,81D121B0-C2D7-44C0-B218-2F283EDB5D96,RSLE,[L1]Program:Packer.CP_GlueTemp_Alarm HI,6143D5C2-C309-4AFE-95D2-972EA0853A18,NULL,NULL,NULL,2,Packer,2020-04-01 02:00:00.000,2020-4-1 2_Packer
2020-03-07 14:03:33.267,2020-03-07 14:04:35.917,2020-03-07 14:03:33.267,CL_TunnelTemp_Alarm LO,500,2,,,13,169883,1,Cooling Tunnel - Low Temperature warning. Limit is set to: The limit is: 14.0.,NULL,NULL,13.9989,14,NULL,,A9FEF8BD-3A88-46BC-8DDA-3119C649F3CC,RSLE,[L1]Program:Cooling.CL_TunnelTemp_Alarm LO,2BEEF6FD-109D-421D-8AD4-007ED8A60AFA,NULL,NULL,NULL,14,Cooling,2020-03-07 14:00:00.000,2020-3-7 14_Cooling
2020-03-05 05:33:02.817,2020-03-05 05:34:02.867,NULL,CP_NoMaterial_Alarm TRIP,500,2,,,,,1,Case Packer - NO packing material - Case Packer STOPPED.,NULL,NULL,1,0,NULL,,3CCE90E4-AE53-4C4E-B935-3137B8F87E33,RSLE,[L1]Program:Packer.CP_NoMaterial_Alarm TRIP,F17608A5-22FC-405F-9C80-DE9615D868FE,NULL,NULL,NULL,5,Packer,2020-03-05 05:00:00.000,2020-3-5 5_Packer
2020-03-08 02:38:58.563,2020-03-08 02:39:59.463,NULL,OV_BeltSpeed_Alarm HI,500,2,,,9,170334,1,Oven - Belt Speed is HIGH warning.,NULL,NULL,50.29992,50,NULL,,BDEE22CD-EDAE-46CC-9A7D-31872AFBB9F9,RSLE,[L1]Program:Oven.OV_BeltSpeed_Alarm HI,381AEA09-36CF-49E6-9BE2-A301B25F0873,NULL,NULL,NULL,2,Oven,2020-03-08 02:00:00.000,2020-3-8 2_Oven
2020-04-05 02:02:18.373,2020-04-05 02:02:28.423,NULL,Mixer_ScrapMix TRIP,500,2,,,2,185423,0,Mixer Mix has been Determined to be Scrap,NULL,NULL,1,0,NULL,,4DF33A27-1FCB-46AE-AAA2-3193838333D1,RSLE,[L1]Program:Mixer.Mixer_ScrapMix TRIP,888EC103-0E0D-4032-AA62-FAB5FA4336A0,NULL,NULL,NULL,2,Mixer,2020-04-05 02:00:00.000,2020-4-5 2_Mixer
2020-03-19 05:27:02.813,2020-03-19 05:28:02.863,NULL,CP_NoGlue_Alarm TRIP,500,2,,,2,172194,1,Case Packer - NO Glue in place Alarm. Replace cartridge.,NULL,NULL,1,0,NULL,,5FD11502-41DA-4C01-AB15-31B678532C15,RSLE,[L1]Program:Packer.CP_NoGlue_Alarm TRIP,665A420B-DCDB-46BE-A249-2C2BA8BAB3BA,NULL,NULL,NULL,5,Packer,2020-03-19 05:00:00.000,2020-3-19 5_Packer
2020-03-10 22:22:38.990,2020-03-10 22:23:38.990,NULL,Depositor_OverWeightAlarm TRIP,500,2,,,12,171395,1,Overweight or Duplicated products have been detected,NULL,NULL,1,0,NULL,,9AB8A81B-80D4-46FE-839A-320910231EEF,RSLE,[L1]Program:Depositor.Depositor_OverWeightAlarm TRIP,5366C0BE-880D-4A59-91EF-887C9A338ABA,NULL,NULL,NULL,22,Depositor,2020-03-10 22:00:00.000,2020-3-10 22_Depositor
2020-03-20 02:00:32.900,2020-03-20 02:01:33.350,NULL,Depositor_PressureAlarm LO,500,2,,,13,173226,1,Depositor Pressure alarm LOW : 45.0,NULL,NULL,42.14082,45,NULL,,D317F94E-20E0-48E5-A3B7-3263D3AF79A9,RSLE,[L1]Program:Depositor.Depositor_PressureAlarm LO,5CEBA5D2-9FFF-4011-AD80-E8E12EFBA7C0,NULL,NULL,NULL,2,Depositor,2020-03-20 02:00:00.000,2020-3-20 2_Depositor
2020-03-19 14:00:20.793,2020-03-19 14:01:21.243,NULL,Depositor_PressureAlarm LO,500,2,,,11,172626,1,Depositor Pressure alarm LOW : 45.0,NULL,NULL,42.14082,45,NULL,,E737A08B-C4F1-4163-9EBE-328B88CCCBA8,RSLE,[L1]Program:Depositor.Depositor_PressureAlarm LO,61CB794A-FD1C-4A51-9631-4661B4D69EE6,NULL,NULL,NULL,14,Depositor,2020-03-19 14:00:00.000,2020-3-19 14_Depositor
2020-03-08 14:51:05.550,2020-03-08 14:52:10.600,NULL,OV_BeltSpeed_Alarm LO,500,2,,,9,170936,1,Oven - Belt Speed is LOW warning. The limit is set to: The limit is: 15.0.,NULL,NULL,14.90001,15,NULL,,38AFD1CA-76D7-4D20-BDD1-32BD7329988A,RSLE,[L1]Program:Oven.OV_BeltSpeed_Alarm LO,B87860B2-7093-43D4-A3E6-34FE5F5708C1,NULL,NULL,NULL,14,Oven,2020-03-08 14:00:00.000,2020-3-8 14_Oven
2020-03-08 14:51:06.400,2020-03-08 14:52:09.800,NULL,OV_BeltSpeed_Alarm LOLO,500,2,,,9,170936,1,Oven - Belt Speed is too LOW. Product will be rejected.,NULL,NULL,9.800006,10,NULL,,38AFD1CA-76D7-4D20-BDD1-32BD7329988A,RSLE,[L1]Program:Oven.OV_BeltSpeed_Alarm LOLO,4D7D105F-2838-48DC-96DB-227929ADBC7E,NULL,NULL,NULL,14,Oven,2020-03-08 14:00:00.000,2020-3-8 14_Oven
2020-03-21 11:25:33.027,2020-03-21 11:25:34.723,NULL,OV_BeltSpeed_Alarm LOLO,500,2,,,2,174265,0,Oven - Belt Speed is too LOW. Product will be rejected.,NULL,NULL,0,10,NULL,,0C7FC6A9-B790-4E11-9D06-32EE294B9E3B,RSLE,[L1]Program:Oven.OV_BeltSpeed_Alarm LOLO,B5E66E7F-7F8B-48EF-B7CE-19E7FBF680D5,NULL,NULL,NULL,11,Oven,2020-03-21 11:00:00.000,2020-3-21 11_Oven
2020-03-26 14:08:55.050,2020-03-26 14:09:55.103,NULL,OV_DriveFault_Alarm TRIP,500,2,,,9,177994,1,Oven - Drive FAULT alarm.,NULL,NULL,1,0,NULL,,760AE07A-3049-4E58-BF68-32F5843903FE,RSLE,[L1]Program:Oven.OV_DriveFault_Alarm TRIP,0FCA2244-75F7-452E-9B8E-40DCE5131A47,NULL,NULL,NULL,14,Oven,2020-03-26 14:00:00.000,2020-3-26 14_Oven
2020-02-27 10:56:39.837,2020-02-27 10:57:39.887,NULL,Depositor_BearingVibAlarm TRIP,500,2,14,,12,168516,1,Depositor Bearing HIGH Vibration detected,NULL,NULL,1,0,NULL,,838EA81D-4D14-4F19-8B78-336CF440F66D,RSLE,[L1]Program:Depositor.Depositor_BearingVibAlarm TRIP,BAE3C36B-AF2A-444B-92A5-4D3F7D3B2762,NULL,NULL,NULL,10,Depositor,2020-02-27 10:00:00.000,2020-2-27 10_Depositor
2020-03-23 14:15:28.800,2020-03-23 14:16:28.850,NULL,TW_TrayMiss_Alarm TRIP,500,2,,,5,175396,1,Tray Loader - Missing tray Alarm.,NULL,NULL,1,0,NULL,,AC814107-ABC9-4599-9809-3370A51BF28A,RSLE,[L1]Program:Loader.TW_TrayMiss_Alarm TRIP,A76FA0DE-269D-4F45-B2EA-CFCC0A4010C8,NULL,NULL,NULL,14,Loader,2020-03-23 14:00:00.000,2020-3-23 14_Loader
2020-03-07 14:19:10.717,2020-03-07 14:20:11.617,NULL,OV_BeltSpeed_Alarm HI,500,2,,,12,169893,1,Oven - Belt Speed is HIGH warning.,NULL,NULL,50.29992,50,NULL,,62145240-73B9-4E66-9D6D-347E22AF3B50,RSLE,[L1]Program:Oven.OV_BeltSpeed_Alarm HI,6C0C450D-7616-4549-A150-CE8EE73451C5,NULL,NULL,NULL,14,Oven,2020-03-07 14:00:00.000,2020-3-7 14_Oven
2020-03-13 22:27:30.903,2020-03-13 22:28:31.253,NULL,CP_GlueTemp_Alarm HI,500,2,,,9,171421,1,Case Packer - Glue Temperature Alarm - H. The limit is: 180.0.,NULL,NULL,180.0904,180,NULL,,842CE343-A2B0-40E8-869E-349FB10A22BF,RSLE,[L1]Program:Packer.CP_GlueTemp_Alarm HI,0B1C5DCC-5570-41D0-B2C9-DA999A8DCD5A,NULL,NULL,NULL,22,Packer,2020-03-13 22:00:00.000,2020-3-13 22_Packer
2020-02-21 11:40:34.810,2020-02-21 11:40:45.253,NULL,[L1] STATUS,800,4,,,,,0,Mode of controller L1 has been changed to Program. (Server: RNA://$Global/Cookies/Data:RSLE:[L1]),NULL,NULL,0,0,NULL,,312E4D6D-EC57-4324-94A3-34A58408C669,RSLE,[L1] STATUS,71552273-1BB8-4AC1-AA4D-63D5344E004C,NULL,NULL,NULL,11,[L1] STATUS,2020-02-21 11:00:00.000,2020-2-21 11_[L1] STATUS
2020-03-05 05:05:36.010,2020-03-05 05:05:38.510,NULL,OV_BeltSpeed_Alarm LO,500,2,,,2,161526,0,Oven - Belt Speed is LOW warning. The limit is set to: The limit is: 15.0.,NULL,NULL,0,15,NULL,,EF84F689-F2E0-41D4-B7B0-34D0D03E8FB0,RSLE,[L1]Program:Oven.OV_BeltSpeed_Alarm LO,DDCAEC30-DCE2-466B-B12A-238EF7562635,NULL,NULL,NULL,5,Oven,2020-03-05 05:00:00.000,2020-3-5 5_Oven
2020-03-05 05:05:36.010,2020-03-05 05:05:37.710,NULL,OV_BeltSpeed_Alarm LOLO,500,2,,,2,161526,0,Oven - Belt Speed is too LOW. Product will be rejected.,NULL,NULL,0,10,NULL,,EF84F689-F2E0-41D4-B7B0-34D0D03E8FB0,RSLE,[L1]Program:Oven.OV_BeltSpeed_Alarm LOLO,1486CCA1-D241-432C-809F-172998916FAC,NULL,NULL,NULL,5,Oven,2020-03-05 05:00:00.000,2020-3-5 5_Oven
2020-03-27 22:23:56.157,2020-03-27 22:25:01.207,NULL,OV_BeltSpeed_Alarm LO,500,2,,,12,178417,1,Oven - Belt Speed is LOW warning. The limit is set to: The limit is: 15.0.,NULL,NULL,14.90001,15,NULL,,D4C6D146-2F3A-4062-8C86-35432B0E8005,RSLE,[L1]Program:Oven.OV_BeltSpeed_Alarm LO,5E44BC82-D23F-4120-9D3B-865B3BEF02F9,NULL,NULL,NULL,22,Oven,2020-03-27 22:00:00.000,2020-3-27 22_Oven
2020-03-27 22:23:57.007,2020-03-27 22:25:00.407,NULL,OV_BeltSpeed_Alarm LOLO,500,2,,,12,178417,1,Oven - Belt Speed is too LOW. Product will be rejected.,NULL,NULL,9.800006,10,NULL,,D4C6D146-2F3A-4062-8C86-35432B0E8005,RSLE,[L1]Program:Oven.OV_BeltSpeed_Alarm LOLO,CDF576C7-5AE9-4FF2-A643-1DC65685689F,NULL,NULL,NULL,22,Oven,2020-03-27 22:00:00.000,2020-3-27 22_Oven
2020-04-06 14:09:54.267,2020-04-06 14:10:30.967,NULL,TW_JawTemperature_Alarm HI,500,2,,,13,187239,0,Tray Loader - Jaw temperature HIGH warning. The limit is: 180.0.,NULL,NULL,180.1183,180,NULL,,E65ABAB2-D3CE-4095-8351-35502119018B,RSLE,[L1]Program:Loader.TW_JawTemperature_Alarm HI,6A47B7E6-075D-4D59-ABC2-14A5DC5865B2,NULL,NULL,NULL,14,Loader,2020-04-06 14:00:00.000,2020-4-6 14_Loader
2020-03-18 13:17:56.913,2020-03-18 13:18:56.963,NULL,Depositor_BearingTempAlarm TRIP,500,2,99.99997,,5,171482,1,Depositor HIGH Bearing Temperature detected,NULL,NULL,1,0,NULL,,0F7F81B9-8563-4BEB-A28E-3604114D6A04,RSLE,[L1]Program:Depositor.Depositor_BearingTempAlarm TRIP,C2A58004-5D79-4D70-81E8-144F7EC9A55C,NULL,NULL,NULL,13,Depositor,2020-03-18 13:00:00.000,2020-3-18 13_Depositor
2020-03-06 14:00:42.313,2020-03-06 14:01:42.363,NULL,TW_MetalDetect_Alarm TRIP,500,2,,,2,169188,1,Tray Loader - Metal Detected!,NULL,NULL,1,0,NULL,,3F0834CF-8CDE-4ED1-B6FE-36095E6F4573,RSLE,[L1]Program:Loader.TW_MetalDetect_Alarm TRIP,A79E278A-6FDA-48AF-94ED-76E79930EA22,NULL,NULL,NULL,14,Loader,2020-03-06 14:00:00.000,2020-3-6 14_Loader
2020-03-20 02:00:44.000,2020-03-20 02:01:44.050,NULL,OV_BearingFault_Alarm TRIP,500,2,,,20,173225,1,Oven - Bearing FAULT Alarm.,NULL,NULL,1,0,NULL,,9121D636-93DB-47E2-9EF4-36CA645C7B22,RSLE,[L1]Program:Oven.OV_BearingFault_Alarm TRIP,8AF0CA58-B680-42E1-8961-1D21CA636DE8,NULL,NULL,NULL,2,Oven,2020-03-20 02:00:00.000,2020-3-20 2_Oven
2020-03-22 02:01:20.013,2020-03-22 02:02:20.063,NULL,CL_DriveFault_Alarm TRIP,500,2,,,5,174586,1,Cooling Tunnel - Drive FAULT alarm.,NULL,NULL,1,0,NULL,,30C6F0D5-CC23-407A-8C1F-36CDC4016429,RSLE,[L1]Program:Cooling.CL_DriveFault_Alarm TRIP,460292C3-954B-459D-A671-8D7FCAD7897B,NULL,NULL,NULL,2,Cooling,2020-03-22 02:00:00.000,2020-3-22 2_Cooling
2020-03-26 02:13:56.087,2020-03-26 02:14:56.137,NULL,Depositor_OverWeightAlarm TRIP,500,2,,,2,177395,1,Overweight or Duplicated products have been detected,NULL,NULL,1,0,NULL,,52B82097-2645-4DED-8889-3715146E4442,RSLE,[L1]Program:Depositor.Depositor_OverWeightAlarm TRIP,DBE48F39-C06A-44DC-9444-3607BF4A61C3,NULL,NULL,NULL,2,Depositor,2020-03-26 02:00:00.000,2020-3-26 2_Depositor
2020-04-04 02:04:21.407,2020-04-04 02:05:21.457,NULL,OV_BearingFault_Alarm TRIP,500,2,,,20,185118,1,Oven - Bearing FAULT Alarm.,NULL,NULL,1,0,NULL,,58EB885C-C7DD-4593-8C4D-3727ACC220E3,RSLE,[L1]Program:Oven.OV_BearingFault_Alarm TRIP,0E5107E7-3A7F-432B-8BF0-DDA299AD4241,NULL,NULL,NULL,2,Oven,2020-04-04 02:00:00.000,2020-4-4 2_Oven
2020-03-18 14:05:33.923,2020-03-18 14:06:33.973,NULL,TW_JawJam_Alarm TRIP,500,2,,,20,171508,1,Tray Loader and Wrapper - Jaws are jammed Alarm.,NULL,NULL,1,0,NULL,,8E51EF4C-53C2-478D-BFCF-37559698E79F,RSLE,[L1]Program:Wrapper.TW_JawJam_Alarm TRIP,2A2D5D64-4FC3-4813-A0AD-468E5A809EBA,NULL,NULL,NULL,14,Wrapper,2020-03-18 14:00:00.000,2020-3-18 14_Wrapper
2020-03-29 02:00:57.840,2020-03-29 02:01:57.890,NULL,CL_BeltStopped_Alarm TRIP,500,2,,,2,179479,1,Cooling Tunnel - Belt STOPPED alarm. Please take action.,NULL,NULL,1,0,NULL,,10A3A956-49B0-4D66-B336-37E3F328DE44,RSLE,[L1]Program:Cooling.CL_BeltStopped_Alarm TRIP,071DA065-D0B0-4172-938E-EEA49D7DD6DB,NULL,NULL,NULL,2,Cooling,2020-03-29 02:00:00.000,2020-3-29 2_Cooling
2020-03-21 11:29:49.327,2020-03-21 11:30:54.377,NULL,OV_BeltSpeed_Alarm LO,500,2,,,2,174270,1,Oven - Belt Speed is LOW warning. The limit is set to: The limit is: 15.0.,NULL,NULL,14.90001,15,NULL,,A3682DBF-9275-4271-9AF5-3802F3EDD661,RSLE,[L1]Program:Oven.OV_BeltSpeed_Alarm LO,FC97EF52-3DA5-4C41-855C-3D97F4F80196,NULL,NULL,NULL,11,Oven,2020-03-21 11:00:00.000,2020-3-21 11_Oven
2020-03-21 11:29:50.177,2020-03-21 11:30:53.577,NULL,OV_BeltSpeed_Alarm LOLO,500,2,,,2,174270,1,Oven - Belt Speed is too LOW. Product will be rejected.,NULL,NULL,9.800006,10,NULL,,A3682DBF-9275-4271-9AF5-3802F3EDD661,RSLE,[L1]Program:Oven.OV_BeltSpeed_Alarm LOLO,A7BB2ED5-9A8C-499E-9913-301A3A88DA4D,NULL,NULL,NULL,11,Oven,2020-03-21 11:00:00.000,2020-3-21 11_Oven
2020-04-01 02:13:54.067,2020-04-01 02:14:56.370,NULL,TW_JawTemperature_Alarm HI,500,2,,,8,181523,1,Tray Wrapper - Jaw temperature HIGH warning. The limit is: 180.0.,NULL,NULL,180.0102,180,NULL,,F10CD627-88A0-4112-9F46-3839F067A42D,RSLE,[L1]Program:Wrapper.TW_JawTemperature_Alarm HI,F7EC2BEF-1F04-4FCA-9AC5-1EBF0FBC63D3,NULL,NULL,NULL,2,Wrapper,2020-04-01 02:00:00.000,2020-4-1 2_Wrapper
2020-03-20 02:18:51.303,2020-03-20 02:19:51.353,NULL,CL_BearingFault_ALarm TRIP,500,2,,,16,173230,1,Cooling Tunnel - Bearing FAULT alarm. Please call Maintenance.,NULL,NULL,1,0,NULL,,105B277D-4F51-44E2-952A-38CC1F632802,RSLE,[L1]Program:Cooling.CL_BearingFault_ALarm TRIP,3E5D277B-D273-48B3-92E8-8FC205E59FEE,NULL,NULL,NULL,2,Cooling,2020-03-20 02:00:00.000,2020-3-20 2_Cooling
2020-03-24 02:04:01.453,2020-03-24 02:05:01.803,NULL,CP_GlueTemp_Alarm HI,500,2,,,12,175987,1,Case Packer - Glue Temperature Alarm - H. The limit is: 180.0.,NULL,NULL,180.0904,180,NULL,,86FB682B-B3B0-48DB-B580-38F0B7D169AE,RSLE,[L1]Program:Packer.CP_GlueTemp_Alarm HI,E3B11A4F-E864-4F18-A337-83FF49D39667,NULL,NULL,NULL,2,Packer,2020-03-24 02:00:00.000,2020-3-24 2_Packer
2020-02-21 09:42:17.263,2020-02-21 09:42:27.290,NULL,[L1] STATUS,800,4,,,,,0,Unable to get list of alarms from controller L1. Either no program exists or a program download is in progress. (Server: RNA://$Global/Cookies/Data:RSLE:[L1]),NULL,NULL,0,0,NULL,,6B9CC66D-7DED-4B4A-AE50-39BC9CFDDE26,RSLE,[L1] STATUS,585D3360-03B5-4B86-9D41-8FE513B40801,NULL,NULL,NULL,9,[L1] STATUS,2020-02-21 09:00:00.000,2020-2-21 9_[L1] STATUS
2020-04-02 02:04:03.980,2020-04-02 02:05:04.030,NULL,Depositor_OverWeightAlarm TRIP,500,2,,,2,182719,1,Overweight or Duplicated products have been detected,NULL,NULL,1,0,NULL,,1FF4C54B-81B9-4303-AF9C-3A18F3F82898,RSLE,[L1]Program:Depositor.Depositor_OverWeightAlarm TRIP,1DFCAD8A-A14E-40F5-8EB2-A82AEE8A347C,NULL,NULL,NULL,2,Depositor,2020-04-02 02:00:00.000,2020-4-2 2_Depositor
2020-03-26 02:05:30.837,2020-03-26 02:06:30.887,NULL,TW_JawJam_Alarm TRIP,500,2,,,16,177391,1,Tray Loader - Jaws are jammed Alarm.,NULL,NULL,1,0,NULL,,62BB4DC7-5849-4832-81FD-3A382F179A61,RSLE,[L1]Program:Loader.TW_JawJam_Alarm TRIP,56998957-3B68-4E2C-A487-6C6DD87BFA6D,NULL,NULL,NULL,2,Loader,2020-03-26 02:00:00.000,2020-3-26 2_Loader
2020-02-21 11:20:05.347,NULL,NULL,OV_BeltSpeed_Alarm LO,500,2,,,2,114884,NULL,Oven - Belt Speed is LOW warning. The limit is set to: The limit is: 15.0.,NULL,NULL,0,15,NULL,,0695AAAF-011D-4A99-92C0-3AB0AB7D4663,RSLE,[L1]Program:Oven.OV_BeltSpeed_Alarm LO,5B7E7F12-DE95-43A3-85FC-E52877E6E7E5,NULL,NULL,NULL,11,Oven,2020-02-21 11:00:00.000,2020-2-21 11_Oven
2020-03-21 11:25:38.073,2020-03-21 11:26:38.123,NULL,OV_Moisture_Alarm TRIP,500,2,,,20,174268,1,Oven - HIGH Moisture alarm.,NULL,NULL,1,0,NULL,,4068A5C6-E14C-40B9-AF6E-3ADB526FD255,RSLE,[L1]Program:Oven.OV_Moisture_Alarm TRIP,C443A345-F6BB-4730-8B5D-7F867938C815,NULL,NULL,NULL,11,Oven,2020-03-21 11:00:00.000,2020-3-21 11_Oven
2020-03-17 22:19:32.027,2020-03-17 22:20:32.477,NULL,Depositor_PressureAlarm LO,500,2,,,11,171459,1,Depositor Pressure alarm LOW : 45.0,NULL,NULL,42.14082,45,NULL,,5155C76B-8D19-4A94-BD62-3B0E40693301,RSLE,[L1]Program:Depositor.Depositor_PressureAlarm LO,87FF7828-853F-43C2-8831-3F376E730C3C,NULL,NULL,NULL,22,Depositor,2020-03-17 22:00:00.000,2020-3-17 22_Depositor
2020-03-10 22:21:38.890,2020-03-10 22:22:38.940,NULL,CL_BeltStopped_Alarm TRIP,500,2,,,7,171393,1,Cooling Tunnel - Belt STOPPED alarm. Please take action.,NULL,NULL,1,0,NULL,,DEB3ECF6-E5D0-4289-8736-3B5ECA342DDB,RSLE,[L1]Program:Cooling.CL_BeltStopped_Alarm TRIP,384E4D39-84E7-4CA7-ADA9-F403AD6215AA,NULL,NULL,NULL,22,Cooling,2020-03-10 22:00:00.000,2020-3-10 22_Cooling
2020-03-25 14:02:46.890,2020-03-25 14:03:47.240,NULL,CP_GlueTemp_Alarm HI,500,2,,,9,176783,1,Case Packer - Glue Temperature Alarm - H. The limit is: 180.0.,NULL,NULL,180.0904,180,NULL,,6A1819EF-7113-4B72-A477-3B9EA556858C,RSLE,[L1]Program:Packer.CP_GlueTemp_Alarm HI,5423E589-7A7A-45E5-8AF5-F3C9EDDD8AEA,NULL,NULL,NULL,14,Packer,2020-03-25 14:00:00.000,2020-3-25 14_Packer
2020-03-24 22:21:25.543,2020-03-24 22:22:25.597,NULL,OV_BeltStopped_Alarm TRIP,500,2,,,2,176003,1,Oven - Belt STOPPED alarm.,NULL,NULL,1,0,NULL,,03F49791-4A13-4EB9-B2CE-3BAB03B6C3FF,RSLE,[L1]Program:Oven.OV_BeltStopped_Alarm TRIP,BA5554F4-F051-4439-A6CF-11C496F2432D,NULL,NULL,NULL,22,Oven,2020-03-24 22:00:00.000,2020-3-24 22_Oven
2020-03-15 22:28:45.103,2020-03-15 22:30:07.853,NULL,OV_Temperature_Alarm HIHI,500,2,,,13,171438,1,Oven - Temperature Alarm HH. Shutdown Oven.,NULL,NULL,375.0008,375,NULL,,7EE0440A-7F2A-49CE-A3C0-3BE94E13234E,RSLE,[L1]Program:Oven.OV_Temperature_Alarm HIHI,BFEBA3D3-A342-4A72-B27B-B05248C7C2DC,NULL,NULL,NULL,22,Oven,2020-03-15 22:00:00.000,2020-3-15 22_Oven
2020-03-29 02:10:30.993,2020-03-29 02:11:31.043,NULL,CL_BeltStopped_Alarm TRIP,500,2,,,3,179480,1,Cooling Tunnel - Belt STOPPED alarm. Please take action.,NULL,NULL,1,0,NULL,,06231005-5088-4381-8B2F-3BECAB7F9F05,RSLE,[L1]Program:Cooling.CL_BeltStopped_Alarm TRIP,8F96BDD0-6A6D-4141-9093-BA51CB8EAD53,NULL,NULL,NULL,2,Cooling,2020-03-29 02:00:00.000,2020-3-29 2_Cooling
2020-04-01 14:09:58.327,2020-04-01 14:11:38.427,NULL,OV_Temperature_Alarm HIHI,500,2,,,13,182123,1,Oven - Temperature Alarm HH. Shutdown Oven.,NULL,NULL,375.0037,375,NULL,,7E131693-AD41-4FC1-B2B0-3C140502BADF,RSLE,[L1]Program:Oven.OV_Temperature_Alarm HIHI,C5128A5B-1430-4612-A295-5FAFBBA4EBDE,NULL,NULL,NULL,14,Oven,2020-04-01 14:00:00.000,2020-4-1 14_Oven
2020-02-28 03:54:14.390,2020-02-28 03:54:16.087,NULL,OV_BeltSpeed_Alarm LOLO,500,2,,,2,168584,0,Oven - Belt Speed is too LOW. Product will be rejected.,NULL,NULL,0,10,NULL,,7DB329C0-BF66-492A-AA92-3C303F3AFA69,RSLE,[L1]Program:Oven.OV_BeltSpeed_Alarm LOLO,240D63F8-E160-4A4A-86BB-B81D4D7BA511,NULL,NULL,NULL,3,Oven,2020-02-28 03:00:00.000,2020-2-28 3_Oven
2020-03-06 08:45:27.350,2020-03-06 08:46:29.900,NULL,Depositor_DriveAlarm TRIP,500,2,,,9,168929,1,Depositor Main Drive FAULT Alarm,NULL,NULL,1,0,NULL,,DE66F4B7-865E-42DA-A389-3C44C6B2611C,RSLE,[L1]Program:Depositor.Depositor_DriveAlarm TRIP,6466D7C2-7622-49FB-9C45-2759FE6878A8,NULL,NULL,NULL,8,Depositor,2020-03-06 08:00:00.000,2020-3-6 8_Depositor
2020-03-24 22:31:55.497,2020-03-26 02:15:29.537,2020-03-24 22:31:55.497,CL_TunnelSpeed_Alarm HI,500,2,,,2,176009,1663,Cooling Tunnel - HIGH speed alarm. The limit is: 55.0.,NULL,NULL,55.19994,55,NULL,,BCE96E6D-6D43-4012-A812-3C593EC248D9,RSLE,[L1]Program:Cooling.CL_TunnelSpeed_Alarm HI,64FE1380-0E51-42E7-91F4-8E5866703452,NULL,NULL,NULL,22,Cooling,2020-03-24 22:00:00.000,2020-3-24 22_Cooling
2020-03-06 05:41:02.580,2020-03-06 05:41:39.280,NULL,TW_JawTemperature_Alarm HI,500,2,,,3,168805,0,Tray Loader - Jaw temperature HIGH warning. The limit is: 180.0.,NULL,NULL,180.1183,180,NULL,,C0B7209F-CB73-40F9-9A3B-3C9B147E17E3,RSLE,[L1]Program:Loader.TW_JawTemperature_Alarm HI,C1451A02-872F-42DC-B665-6776DD0519D1,NULL,NULL,NULL,5,Loader,2020-03-06 05:00:00.000,2020-3-6 5_Loader
2020-04-06 02:00:18.053,2020-04-06 02:01:18.403,NULL,CP_GlueTemp_Alarm HI,500,2,,,12,186625,1,Case Packer - Glue Temperature Alarm - H. The limit is: 180.0.,NULL,NULL,180.0904,180,NULL,,C6CC11E2-83AA-4DFF-85CF-3CC7FCF21041,RSLE,[L1]Program:Packer.CP_GlueTemp_Alarm HI,F51AE825-DFAD-4C18-8C66-606E4C769B87,NULL,NULL,NULL,2,Packer,2020-04-06 02:00:00.000,2020-4-6 2_Packer
2020-04-01 14:04:12.127,2020-04-01 14:05:12.177,NULL,TW_MetalDetect_Alarm TRIP,500,2,,,14,182121,1,Tray Wrapper - Metal Detected!,NULL,NULL,1,0,NULL,,20F5675A-67FC-47A3-B7DA-3CDA4E74B083,RSLE,[L1]Program:Wrapper.TW_MetalDetect_Alarm TRIP,329EAC17-D84D-43FE-9FC5-1E003083F308,NULL,NULL,NULL,14,Wrapper,2020-04-01 14:00:00.000,2020-4-1 14_Wrapper
2020-03-18 13:30:41.617,2020-03-18 13:31:48.317,NULL,Depositor_DriveAlarm TRIP,500,2,,,9,171485,1,Depositor Main Drive FAULT Alarm,NULL,NULL,1,0,NULL,,5DBA699A-4649-44C1-9CFA-3D45ED320193,RSLE,[L1]Program:Depositor.Depositor_DriveAlarm TRIP,36A31B18-6CFB-40C6-8D6B-57275DC2D253,NULL,NULL,NULL,13,Depositor,2020-03-18 13:00:00.000,2020-3-18 13_Depositor
2020-04-05 14:04:08.643,2020-04-05 14:04:45.343,NULL,TW_JawTemperature_Alarm HI,500,2,,,19,186026,0,Tray Loader - Jaw temperature HIGH warning. The limit is: 180.0.,NULL,NULL,180.1183,180,NULL,,8F449F00-5EDB-42AE-8BA8-3D867CCE8BCE,RSLE,[L1]Program:Loader.TW_JawTemperature_Alarm HI,FB1D017B-57C5-43FA-92A4-BC2F77F3DA39,NULL,NULL,NULL,14,Loader,2020-04-05 14:00:00.000,2020-4-5 14_Loader
