RowN,Line,WorkcellId,Workcell,tShift,tStartHour,SH,OEE,Availability,Performance,Quality,dGoodParts,sScrapParts,dTotalParts,dScrapPcnt,MaxParts,DownTime,TotalTime,IdealAvailTime,lFaultCount,FaultTime,RunTime,AvailableTime,MTBF,MTTR,PlannedDownTime,SpeedLoss,ActualCylceTime,IdealCylceTime,CycleTimeDiff,IdealLostParts,IdealLostPartsMinutes,IdealScrapPartsMinutes,ActualScrapPartsMinutes,tStartHourMachine
88,Line1,1000023,L1 Line Summary,2019-04-06 18:59:58.000,2019-04-07 05:00:00.000,5,70.4166666830618,71.6322539807234,98.3030168253694,100,50,0,50,0,71.005917143231,17.020647607603,60,59.9999999860301,0,0,42.9793523784271,59.9999999860301,0,0,1.39698537774772E-08,1.6969831746306,51.5752228541125,50.7,-0.875222854112543,21.005917143231,17.7499999860302,0,0,2019-4-7 5_L1 Line Summary
89,Line1,1000023,L1 Line Summary,2019-04-06 18:59:58.000,2019-04-07 06:00:00.000,6,67.6441350984556,69.9950300718404,96.6413401480478,100,48,0,48,0,70.9595886326824,17.9912357296729,59,59.9608523946166,0,0,41.9696166649437,59.9608523946166,0,0,-0.0108523946166012,3.35865985195223,52.4620208311796,50.7,-1.76202083117963,22.9595886326824,19.4008523946166,0,0,2019-4-7 6_L1 Line Summary
90,Line1,1000023,L1 Line Summary,2019-04-07 06:59:57.000,2019-04-07 06:00:00.000,6,0,100,0,0,0,0,0,0,0.0463285105485888,0,0,0.0391475914135575,0,0,0.0391475914135575,0.0391475914135575,0,0,0.0108524085864425,0,0,50.7,0,0.0463285105485888,0,0,0,2019-4-7 6_L1 Line Summary
91,Line1,1000023,L1 Line Summary,2019-04-07 06:59:57.000,2019-04-07 07:00:00.000,7,49.2916666781433,49.5182777939897,99.5423687455587,100,35,0,35,0,71.005917143231,30.289033316554,60,59.9999999860302,2,2.00064998946053,29.7109666694762,59.9999999860302,891.329000084285,1,1.39698461983547E-08,0.457631254441253,50.933085719102,50.7,-0.233085719102014,36.005917143231,30.4249999860302,0,0,2019-4-7 7_L1 Line Summary
92,Line1,1000023,L1 Line Summary,2019-04-07 06:59:57.000,2019-04-07 08:00:00.000,8,69.0083333494006,71.1343333378919,97.0112885174692,100,49,0,49,0,71.005917143231,17.3193999932324,60,59.9999999860302,0,0,42.6805999927978,59.9999999860302,0,0,1.39698386192322E-08,2.98871148253077,52.2619591748544,50.7,-1.56195917485443,22.005917143231,18.5949999860302,0,0,2019-4-7 8_L1 Line Summary
93,Line1,1000023,L1 Line Summary,2019-04-07 06:59:57.000,2019-04-07 09:00:00.000,9,67.6000000157394,70.5208332492993,95.8581980685985,100,48,0,48,0,71.0059171432309,17.6875000463023,60,59.9999999860301,0,0,42.3124999397279,59.9999999860301,0,0,1.39698537774772E-08,4.14180193140152,52.8906249246599,50.7,-2.1906249246599,23.0059171432309,19.4399999860301,0,0,2019-4-7 9_L1 Line Summary
94,Line1,1000023,L1 Line Summary,2019-04-07 06:59:57.000,2019-04-07 10:00:00.000,10,70.4166666830618,71.5734166335054,98.3838273973048,100,50,0,50,0,71.0059171432309,17.0559500159256,60,59.9999999860302,0,0,42.9440499701046,59.9999999860302,0,0,1.39698234609871E-08,1.61617260269519,51.5328599641255,50.7,-0.83285996412544,21.0059171432309,17.7499999860302,0,0,2019-4-7 10_L1 Line Summary
95,Line1,1000023,L1 Line Summary,2019-04-07 06:59:57.000,2019-04-07 11:00:00.000,11,69.0083333494006,70.4858611083268,97.9037955475135,100,49,0,49,0,71.005917143231,17.7084833308808,60,59.9999999860302,0,0,42.2915166551493,59.9999999860302,0,0,1.39698310401097E-08,2.09620445248653,51.785530598142,50.7,-1.08553059814201,22.005917143231,18.5949999860302,0,0,2019-4-7 11_L1 Line Summary
96,Line1,1000023,L1 Line Summary,2019-04-07 06:59:57.000,2019-04-07 12:00:00.000,12,69.0083333494006,70.7088930612238,97.5949846784465,100,49,0,49,0,71.005917143231,17.5746641591738,60,59.9999999860302,0,0,42.4253358268564,59.9999999860302,0,0,1.39698310401097E-08,2.40501532155346,51.9493908083956,50.7,-1.2493908083956,22.005917143231,18.5949999860302,0,0,2019-4-7 12_L1 Line Summary
97,Line1,1000023,L1 Line Summary,2019-04-07 06:59:57.000,2019-04-07 13:00:00.000,13,69.0083333494006,71.3596902796019,96.7049227358076,100,49,0,49,0,71.005917143231,17.1841858282379,60,59.9999999860302,0,0,42.8158141577923,59.9999999860302,0,0,1.39698461983547E-08,3.29507726419244,52.4275275401538,50.7,-1.72752754015384,22.005917143231,18.5949999860302,0,0,2019-4-7 13_L1 Line Summary
98,Line1,1000023,L1 Line Summary,2019-04-07 06:59:57.000,2019-04-07 14:00:00.000,14,69.0083333494006,70.4308610539092,97.9802494485765,100,49,0,49,0,71.0059171432309,17.7414833635237,60,59.9999999860302,0,0,42.2585166225065,59.9999999860302,0,0,1.39698386192322E-08,2.01975055142348,51.7451223949059,50.7,-1.04512239490584,22.0059171432309,18.5949999860301,0,0,2019-4-7 14_L1 Line Summary
99,Line1,1000023,L1 Line Summary,2019-04-07 06:59:57.000,2019-04-07 15:00:00.000,15,69.0083333494006,72.0845278197587,95.7325176936028,100,49,0,49,0,71.005917143231,16.749283304245,60,59.9999999860302,0,0,43.2507166817851,59.9999999860302,0,0,1.39698386192322E-08,4.26748230639716,52.9600612430022,50.7,-2.26006124300221,22.005917143231,18.5949999860302,0,0,2019-4-7 15_L1 Line Summary
100,Line1,1000023,L1 Line Summary,2019-04-07 06:59:57.000,2019-04-07 16:00:00.000,16,69.0083333494006,70.4233888422144,97.9906455567138,100,49,0,49,0,71.005917143231,17.7459666905396,60,59.9999999860302,0,0,42.2540332954906,59.9999999860302,0,0,1.39698386192322E-08,2.00935444328624,51.7396326067232,50.7,-1.03963260672316,22.005917143231,18.5949999860302,0,0,2019-4-7 16_L1 Line Summary
101,Line1,1000023,L1 Line Summary,2019-04-07 06:59:57.000,2019-04-07 17:00:00.000,17,70.4166666830619,71.9034722276584,97.9322201021266,100,50,0,50,0,71.005917143231,16.85791665948,60,59.9999999860301,0,0,43.1420833265502,59.9999999860301,0,0,1.39698916730898E-08,2.06777989787345,51.7704999918602,50.7,-1.0704999918603,21.005917143231,17.7499999860301,0,0,2019-4-7 17_L1 Line Summary
102,Line1,1000023,L1 Line Summary,2019-04-07 06:59:57.000,2019-04-07 18:00:00.000,18,69.0083333494005,70.4460876327585,97.9590714947109,100,49,0,49,0,71.005917143231,17.7323474162163,60,59.9999999860302,0,0,42.2676525698139,59.9999999860302,0,0,1.39698083027421E-08,2.04092850528914,51.7563092691599,50.7,-1.05630926915986,22.005917143231,18.5949999860302,0,0,2019-4-7 18_L1 Line Summary
103,Line1,1000023,L1 Line Summary,2019-04-07 06:59:57.000,2019-04-07 19:00:00.000,19,47.8833333444821,49.3304679256425,97.0664487039901,100,34,0,34,0,71.005917143231,30.4017192375361,60,59.9999999860302,2,2.10995001283673,29.5982807484941,59.9999999860302,887.948422454823,1,1.39698461983547E-08,2.93355129600985,52.2322601444013,50.7,-1.53226014440135,37.005917143231,31.2699999860302,0,0,2019-4-7 19_L1 Line Summary
104,Line1,1000023,L1 Line Summary,2019-04-07 06:59:57.000,2019-04-07 20:00:00.000,20,70.4166666830618,71.8930833497359,97.9463717538837,100,50,0,50,0,71.005917143231,16.8641499862319,60,59.9999999860302,0,0,43.1358499997982,59.9999999860302,0,0,1.39698386192322E-08,2.05362824611628,51.7630199997578,50.7,-1.06301999975783,21.005917143231,17.7499999860302,0,0,2019-4-7 20_L1 Line Summary
105,Line1,1000023,L1 Line Summary,2019-04-07 06:59:57.000,2019-04-07 21:00:00.000,21,69.0083333494006,70.6364487893677,97.6950774453257,100,49,0,49,0,71.0059171432309,17.6181307222774,60,59.9999999860302,0,0,42.3818692637528,59.9999999860302,0,0,1.39698461983547E-08,2.30492255467428,51.8961664454116,50.7,-1.19616644541158,22.0059171432309,18.5949999860302,0,0,2019-4-7 21_L1 Line Summary
106,Line1,1000023,L1 Line Summary,2019-04-07 06:59:57.000,2019-04-07 22:00:00.000,22,69.0083333494006,71.5825789800534,96.4038098831699,100,49,0,49,0,71.005917143231,17.0504526079981,60,59.9999999860301,0,0,42.949547378032,59.9999999860301,0,0,1.39698613565997E-08,3.59619011683006,52.5912825037127,50.7,-1.89128250371271,22.005917143231,18.5949999860302,0,0,2019-4-7 22_L1 Line Summary
107,Line1,1000023,L1 Line Summary,2019-04-07 06:59:57.000,2019-04-07 23:00:00.000,23,69.0083333494006,70.3883055437975,98.0394865542853,100,49,0,49,0,71.0059171432309,17.7670166695848,60,59.9999999860302,0,0,42.2329833164453,59.9999999860302,0,0,1.39698461983547E-08,1.96051344571467,51.713857122178,50.7,-1.01385712217797,22.0059171432309,18.5949999860302,0,0,2019-4-7 23_L1 Line Summary
108,Line1,1000023,L1 Line Summary,2019-04-07 06:59:57.000,2019-04-08 00:00:00.000,0,69.0083333494006,70.4340555941772,97.9758055492485,100,49,0,49,0,71.005917143231,17.7395666393634,60,59.9999999860301,0,0,42.2604333466668,59.9999999860301,0,0,1.39698537774772E-08,2.02419445075152,51.7474694040818,50.7,-1.04746940408179,22.005917143231,18.5949999860302,0,0,2019-4-8 0_L1 Line Summary
109,Line1,1000023,L1 Line Summary,2019-04-07 06:59:57.000,2019-04-08 01:00:00.000,1,69.0083333494006,71.9292222666247,95.9392179907117,100,49,0,49,0,71.005917143231,16.8424666361038,60,59.9999999860302,0,0,43.1575333499264,59.9999999860302,0,0,1.39698310401097E-08,4.06078200928832,52.8459592039915,50.7,-2.14595920399153,22.005917143231,18.5949999860302,0,0,2019-4-8 1_L1 Line Summary
110,Line1,1000023,L1 Line Summary,2019-04-07 06:59:57.000,2019-04-08 02:00:00.000,2,63.3750000147557,65.0272500000063,97.4591421515587,100,45,0,45,0,71.005917143231,20.9836499951106,60,59.9999999860301,0,0,39.0163499909196,59.9999999860301,0,0,1.39698537774772E-08,2.54085784844126,52.0217999878928,50.7,-1.32179998789282,26.005917143231,21.9749999860302,0,0,2019-4-8 2_L1 Line Summary
111,Line1,1000023,L1 Line Summary,2019-04-07 06:59:57.000,2019-04-08 03:00:00.000,3,69.0083333494006,70.8277545451245,97.4312030539317,100,49,0,49,0,71.005917143231,17.50334726885,60,59.9999999860301,0,0,42.4966527171802,59.9999999860301,0,0,1.39698689357222E-08,2.56879694606828,52.0367176128737,50.7,-1.33671761287369,22.005917143231,18.5949999860302,0,0,2019-4-8 3_L1 Line Summary
112,Line1,1000023,L1 Line Summary,2019-04-07 06:59:57.000,2019-04-08 04:00:00.000,4,67.6000000157394,70.2867177579942,96.1774886807127,100,48,0,48,0,71.005917143231,17.8279693410526,60,59.9999999860302,0,0,42.1720306449776,59.9999999860302,0,0,1.39698386192322E-08,3.82251131928733,52.715038306222,50.7,-2.01503830622197,23.005917143231,19.4399999860302,0,0,2019-4-8 4_L1 Line Summary
113,Line1,1000023,L1 Line Summary,2019-04-07 06:59:57.000,2019-04-08 05:00:00.000,5,70.4166666830618,71.3853379016638,98.6430389669986,100,50,0,50,0,71.0059171432309,17.1687972550043,60,59.9999999860301,0,0,42.8312027310258,59.9999999860301,0,0,1.39698537774772E-08,1.35696103300138,51.397443277231,50.7,-0.69744327723101,21.0059171432309,17.7499999860301,0,0,2019-4-8 5_L1 Line Summary
114,Line1,1000023,L1 Line Summary,2019-04-07 06:59:57.000,2019-04-08 06:00:00.000,6,69.0585127105308,70.854845756775,97.4647703667149,100,49,0,49,0,70.9543227572695,17.4743860543164,59,59.9564027298927,0,0,42.4820166755763,59.9564027298927,0,0,-0.00640272989270064,2.53522963328508,52.0187959292771,50.7,-1.31879592927715,21.9543227572695,18.5514027298927,0,0,2019-4-8 6_L1 Line Summary
115,Line1,1000023,L1 Line Summary,2019-04-08 06:59:57.000,2019-04-08 06:00:00.000,6,0,9.53489676012532,0,0,0,0,0,0,0.415167662889588,0.317366667349637,0,0.350816675141702,0,0,0.0334500077920655,0.350816675141702,0,0,-0.000816675141702146,0,0,50.7,0,0.415167662889588,0,0,0,2019-4-8 6_L1 Line Summary
116,Line1,1000023,L1 Line Summary,2019-04-08 06:59:57.000,2019-04-08 07:00:00.000,7,59.4544259169669,60.6137788622474,98.0873112235499,100,42,0,42,0,70.6423438663029,23.5107305574022,59,59.6927805670259,2,2.00075000651926,36.1820500096237,59.6927805670259,1085.46150028871,1,0.00721943297412508,1.91268877645014,51.6886428708909,50.7,-0.988642870890978,28.6423438663029,24.2027805670259,0,0,2019-4-8 7_L1 Line Summary
117,Line1,1000023,L1 Line Summary,2019-04-08 06:59:57.000,2019-04-08 08:00:00.000,8,67.6000000157393,70.2616342654765,96.2118241661154,100,48,0,48,0,71.0059171432309,17.8430194365597,60,59.9999999860302,0,0,42.1569805494705,59.9999999860302,0,0,1.39698310401097E-08,3.78817583388461,52.6962256868381,50.7,-1.99622568683807,23.0059171432309,19.4399999860302,0,0,2019-4-8 8_L1 Line Summary
118,Line1,1000023,L1 Line Summary,2019-04-08 06:59:57.000,2019-04-08 09:00:00.000,9,70.4166666830618,71.6123935920553,98.3302793706282,100,50,0,50,0,71.005917143231,17.0325638408011,60,59.9999999860302,0,0,42.967436145229,59.9999999860302,0,0,1.39698310401097E-08,1.66972062937178,51.5609233742748,50.7,-0.860923374274826,21.005917143231,17.7499999860302,0,0,2019-4-8 9_L1 Line Summary
119,Line1,1000023,L1 Line Summary,2019-04-08 06:59:57.000,2019-04-08 10:00:00.000,10,67.6000000157394,70.2519121066078,96.2251389160139,100,48,0,48,0,71.0059171432309,17.8488527318796,60,59.9999999860301,0,0,42.1511472541506,59.9999999860301,0,0,1.39698537774772E-08,3.77486108398607,52.6889340676882,50.7,-1.98893406768823,23.0059171432309,19.4399999860301,0,0,2019-4-8 10_L1 Line Summary
120,Line1,1000023,L1 Line Summary,2019-04-08 06:59:57.000,2019-04-08 11:00:00.000,11,70.4166666830618,71.5296157184355,98.4440723968732,100,50,0,50,0,71.0059171432309,17.0822305649615,60,59.9999999860302,0,0,42.9177694210687,59.9999999860302,0,0,1.39698310401097E-08,1.55592760312679,51.5013233052824,50.7,-0.80132330528243,21.0059171432309,17.7499999860302,0,0,2019-4-8 11_L1 Line Summary
121,Line1,1000023,L1 Line Summary,2019-04-08 06:59:57.000,2019-04-08 12:00:00.000,12,67.6000000157394,70.3844953282651,96.0438796931921,100,48,0,48,0,71.005917143231,17.7693027989037,60,59.9999999860302,0,0,42.2306971871264,59.9999999860302,0,0,1.39698386192322E-08,3.95612030680786,52.7883714839081,50.7,-2.08837148390808,23.005917143231,19.4399999860302,0,0,2019-4-8 12_L1 Line Summary
122,Line1,1000023,L1 Line Summary,2019-04-08 06:59:57.000,2019-04-08 13:00:00.000,13,70.4166666830618,71.6893333980397,98.2247474559267,100,50,0,50,0,71.005917143231,16.9863999572212,60,59.9999999860302,0,0,43.0136000288089,59.9999999860302,0,0,1.39698461983547E-08,1.77525254407325,51.6163200345707,50.7,-0.916320034570724,21.005917143231,17.7499999860302,0,0,2019-4-8 13_L1 Line Summary
123,Line1,1000023,L1 Line Summary,2019-04-08 06:59:57.000,2019-04-08 14:00:00.000,14,66.7907799342236,67.178874581477,99.4222965929822,100,12,0,12,0,17.9665516884482,4.98281667127671,15,15.1817361767388,0,0,10.1989195054621,15.1817361767388,0,0,-0.015069510072099,0.577703407017751,50.9945975273103,50.7,-0.294597527310259,5.96655168844825,5.04173617673877,0,0,2019-4-8 14_L1 Line Summary
124,Line1,1000026,Mixer,2019-04-06 18:59:58.000,2019-04-07 00:00:00.000,0,103.253086114465,88.8600189779364,116.197461245312,100,14112,0,14112,0,13667.3880956504,4.56763332020168,60,59.9999999860302,0,0,36.4345309667495,41.0021642869512,0,0,18.9978357130488,-16.197461245312,0.154908720096724,0.263400729822511,0.108492009725786,-444.611904349593,-1.95185166822432,0,0,2019-4-7 0_Mixer
125,Line1,1000026,Mixer,2019-04-06 18:59:58.000,2019-04-07 01:00:00.000,1,92.6609153277059,90.1914020538255,102.738080590439,100,14112,0,14112,0,15229.7222082162,4.48146665916952,60,59.9999999860302,0,0,41.207699965479,45.6891666246485,0,0,14.3108333753515,-2.73808059043874,0.175202805975676,0.23637988598503,0.0611770800093536,1117.72220821617,4.40345080235122,0,0,2019-4-7 1_Mixer
126,Line1,1000026,Mixer,2019-04-06 18:59:58.000,2019-04-07 02:00:00.000,2,92.2320777226807,89.5829704122007,102.957155024321,100,13824,0,13824,0,14988.277767704,4.68399998928979,60,59.9999999860302,0,0,40.2808333138221,44.9648333031119,0,0,15.0351666968881,-2.95715502432058,0.174830005702353,0.240187702346891,0.0653576966445384,1164.27776770397,4.6607533653064,0,0,2019-4-7 2_Mixer
127,Line1,1000026,Mixer,2019-04-06 18:59:58.000,2019-04-07 03:00:00.000,3,89.315495917024,90.6216661445465,98.5586556911908,100,14400,0,14400,0,16122.6222305006,4.53610001708977,60,59.9999999860302,0,0,43.8317666744122,48.3678666915019,0,0,11.6321333084981,1.44134430880921,0.182632361143384,0.223288739740572,0.0406563785971875,1722.62223050064,6.410702448293,0,0,2019-4-7 3_Mixer
128,Line1,1000026,Mixer,2019-04-06 18:59:58.000,2019-04-07 04:00:00.000,4,92.6809527892578,90.3536004719965,102.575826868109,100,14400,0,14400,0,15537.1730292236,4.49633335726832,61,61.0651190355322,0,0,42.1151857304024,46.6115190876708,0,0,14.4384809123293,-2.57582686810869,0.175479940543343,0.23581555893344,0.0603356183900968,1137.17302922358,4.46938489150655,0,0,2019-4-7 4_Mixer
129,Line1,1000026,Mixer,2019-04-06 18:59:58.000,2019-04-07 05:00:00.000,5,87.2657533539329,90.6479486074701,96.2688672987152,100,13824,0,13824,0,15841.265867416,4.44444997544413,58,58.9348809365281,0,0,43.0793476268038,47.523797602248,0,0,11.426202397752,3.73113270128476,0.18697633518578,0.223220346516947,0.036244011331167,2017.26586741598,7.50491309902343,0,0,2019-4-7 5_Mixer
130,Line1,1000026,Mixer,2019-04-06 18:59:58.000,2019-04-07 06:00:00.000,6,87.4885436054213,90.7471882701853,96.4090957230962,100,14112,0,14112,0,16130.1119191628,4.47746666306555,59,59.9608523946166,0,0,43.9128690944228,48.3903357574884,0,0,11.5596642425116,3.5909042769038,0.186704375401457,0.223039440873497,0.0363350654720393,2018.11191916279,7.50197590117014,0,0,2019-4-7 6_Mixer
131,Line1,1000026,Mixer,2019-04-07 06:59:57.000,2019-04-07 06:00:00.000,6,0,78.7130269616533,0,0,0,0,0,0,13.0491971378525,0.0083333372293661,0,0.0391475914135575,0,0,0.0308142541841914,0.0391475914135575,0,0,0.0108524085864425,0,0,0.18,0,13.0491971378525,0,0,0,2019-4-7 6_Mixer
132,Line1,1000026,Mixer,2019-04-07 06:59:57.000,2019-04-07 07:00:00.000,7,94.7414591205916,89.3600958671849,108.740625622867,97.5,11232,288,11520,0.025,11855.4222240797,3.78421667754762,60,59.9999999860302,1,0.166600007528191,31.7820499946915,35.5662666722391,1906.92299968149,1,24.4337333277609,-8.74062562286736,0.165531510389018,0.303658522751708,0.13812701236269,335.422224079688,1.69756361770218,1.4575609092082,0.794551249867287,2019-4-7 7_Mixer
133,Line1,1000026,Mixer,2019-04-07 06:59:57.000,2019-04-07 08:00:00.000,8,94.5039429332796,89.8768834764733,105.148219739971,100,13824,0,13824,0,14627.9610891578,4.44241663821476,60,59.9999999860302,0,0,39.4414666292585,43.8838832674733,0,0,16.1161167325267,-5.14821973997073,0.171186921133935,0.246104017998115,0.0749170968641804,803.96108915777,3.29763423926447,0,0,2019-4-7 8_Mixer
134,Line1,1000026,Mixer,2019-04-07 06:59:57.000,2019-04-07 09:00:00.000,9,89.0438606871812,90.7017528378857,98.172149821991,100,14400,0,14400,0,16171.8055448971,4.5110833504231,60,59.9999999860302,0,0,44.0043332842682,48.5154166346913,0,0,11.4845833653087,1.82785017800899,0.183351388684451,0.222609651666123,0.039258262981672,1771.80554489708,6.57368358616073,0,0,2019-4-7 9_Mixer
135,Line1,1000026,Mixer,2019-04-07 06:59:57.000,2019-04-07 10:00:00.000,10,94.0185744819473,90.0055297045955,104.458664695961,100,14112,0,14112,0,15009.80000788,4.50045000956158,60,59.9999999860301,0,0,40.5289500140785,45.0294000236401,0,0,14.9705999763599,-4.45866469596128,0.172316964345572,0.239843302194022,0.0675263378484506,897.800007880027,3.58885530999608,0,0,2019-4-7 10_Mixer
136,Line1,1000026,Mixer,2019-04-07 06:59:57.000,2019-04-07 11:00:00.000,11,111.351582901931,88.5514505766353,125.747892526689,100,14400,0,14400,0,12932.0119433617,4.44158333631357,60,59.9999999860302,0,0,34.3544524937714,38.796035830085,0,0,21.203964169915,-25.7478925266887,0.143143552057381,0.278378957190013,0.135235405132632,-1467.98805663834,-6.81094973957289,0,0,2019-4-7 11_Mixer
137,Line1,1000026,Mixer,2019-04-07 06:59:57.000,2019-04-07 12:00:00.000,12,87.8966277386263,90.4608393319586,97.1653904471055,100,13824,0,13824,0,15727.5658414424,4.50083332436159,60,59.9999999860301,0,0,42.6818641999657,47.1826975243273,0,0,12.8173024756727,2.83460955289453,0.18525114670124,0.228897468016045,0.043646321314805,1903.56584144242,7.26202335513338,0,0,2019-4-7 12_Mixer
138,Line1,1000026,Mixer,2019-04-07 06:59:57.000,2019-04-07 13:00:00.000,13,94.5861473002618,90.1710742706937,104.89632963262,100,14400,0,14400,0,15224.2166649282,4.4891308465934,60,59.9999999860302,0,0,41.1835191481912,45.6726499947846,0,0,14.3273500052154,-4.89632963262045,0.171597996450797,0.236465368195598,0.0648673717448016,824.216664928199,3.24831161908658,0,0,2019-4-7 13_Mixer
139,Line1,1000026,Mixer,2019-04-07 06:59:57.000,2019-04-07 14:00:00.000,14,90.2736243290713,90.5002892590686,99.7495423143362,100,14112,0,14112,0,15632.4730560922,4.4551191659484,60,59.9999999860302,0,0,42.4423000023283,46.8974191682767,0,0,13.1025808317233,0.250457685663775,0.180451955792212,0.230289857928706,0.0498379021364941,1520.47305609224,5.83582540119846,0,0,2019-4-7 14_Mixer
140,Line1,1000026,Mixer,2019-04-07 06:59:57.000,2019-04-07 15:00:00.000,15,101.289976246572,89.168357298272,113.59408125884,100,14112,0,14112,0,13932.2769369073,4.52728337406317,60,59.9999999860301,0,0,37.2695474366588,41.796830810722,0,0,18.203169189278,-13.5940812588397,0.158458960189876,0.258392796487215,0.0999338362973388,-179.723063092673,-0.773985747762733,0,0,2019-4-7 15_Mixer
141,Line1,1000026,Mixer,2019-04-07 06:59:57.000,2019-04-07 16:00:00.000,16,105.011068918894,88.7671279106465,118.299500491442,100,14112,0,14112,0,13438.5833277247,4.52861662747351,60,59.9999999860302,0,0,35.7871333557006,40.3157499831741,0,0,19.6842500168259,-18.2995004914419,0.152156179233421,0.267885379832766,0.115729200599345,-673.416672275298,-3.00664135063643,0,0,2019-4-7 16_Mixer
142,Line1,1000026,Mixer,2019-04-07 06:59:57.000,2019-04-07 17:00:00.000,17,105.219993313071,89.1832872637271,117.981739114327,100,14400,0,14400,0,13685.6119702976,4.4409999990842,60,59.9999999860302,0,0,36.6158359118085,41.0568359108927,0,0,18.9431640891073,-17.981739114327,0.152565982965869,0.263049983221432,0.110484000255563,-714.388029702421,-3.13199598711356,0,0,2019-4-7 17_Mixer
143,Line1,1000026,Mixer,2019-04-07 06:59:57.000,2019-04-07 18:00:00.000,18,95.1273520245805,89.7804830495441,105.955491431346,100,14112,0,14112,0,14834.8500191128,4.54815003683381,60,59.9999999860302,0,0,39.9564000205046,44.5045500573384,0,0,15.4954499426616,-5.95549143134579,0.169882653148404,0.242671816332735,0.072789163184331,722.850019112802,2.92358878457093,0,0,2019-4-7 18_Mixer
144,Line1,1000026,Mixer,2019-04-07 06:59:57.000,2019-04-07 19:00:00.000,19,98.6678045870314,88.3940608947075,111.622662867092,100,9504,0,9504,0,9632.3213430951,3.35376404851712,60,59.9999999860302,0,0,25.5431999807682,28.8969640292853,0,0,31.1030359707147,-11.622662867092,0.161257575636163,0.373741683954768,0.212484108318605,128.321343095098,0.799317247594992,0,0,2019-4-7 19_Mixer
145,Line1,1000026,Mixer,2019-04-07 06:59:57.000,2019-04-07 20:00:00.000,20,113.171687219282,88.582530602821,127.758471618645,100,14688,0,14688,0,12978.5111107696,4.44545260284481,60,59.9999999860302,0,0,34.4900807294641,38.9355333323089,0,0,21.0644666676911,-27.7584716186447,0.14089085265304,0.277381586257187,0.136490733604148,-1709.48888923037,-7.90301232972927,0,0,2019-4-7 20_Mixer
146,Line1,1000026,Mixer,2019-04-07 06:59:57.000,2019-04-07 21:00:00.000,21,101.457711811848,89.6808883937095,113.131921002429,100,14688,0,14688,0,14476.9675342557,4.4816833111989,60,59.9999999860302,0,0,38.9492192915683,43.4309026027672,0,0,16.5690973972328,-13.1319210024293,0.159106287955753,0.248670862226043,0.0895645742702906,-211.032465744274,-0.874627086905278,0,0,2019-4-7 21_Mixer
147,Line1,1000026,Mixer,2019-04-07 06:59:57.000,2019-04-07 22:00:00.000,22,93.8975625423792,89.8276886252152,104.530756584581,100,13824,0,13824,0,14722.4268934146,4.49283331656953,60,59.9999999860302,0,0,39.6744473636741,44.1672806802437,0,0,15.8327193197563,-4.5307565845812,0.172198122238169,0.24452490239718,0.072326780159011,898.426893414553,3.66146247371992,0,0,2019-4-7 22_Mixer
148,Line1,1000026,Mixer,2019-04-07 06:59:57.000,2019-04-07 23:00:00.000,23,105.643396989923,89.1398425846028,118.514228796912,100,14400,0,14400,0,13630.7619882514,4.44096662652666,60,59.9999999860302,0,0,36.4513193382275,40.8922859647542,0,0,19.1077140352458,-18.514228796912,0.151880497242615,0.264108492413316,0.112227995170701,-769.238011748597,-3.38603819316564,0,0,2019-4-7 23_Mixer
149,Line1,1000026,Mixer,2019-04-07 06:59:57.000,2019-04-08 00:00:00.000,0,85.334567046325,90.7234941625161,94.0600533897672,100,13824,0,13824,0,16199.7657906854,4.50831665769493,60,59.9999999860301,0,0,44.0909807143611,48.599297372056,0,0,11.400702627944,5.93994661023284,0.19136710379497,0.22222543496473,0.0308583311697601,2375.76579068535,8.79925977015631,0,0,2019-4-8 0_Mixer
150,Line1,1000026,Mixer,2019-04-07 06:59:57.000,2019-04-08 01:00:00.000,1,102.745346063322,89.2622788518844,115.104999989761,100,14400,0,14400,0,14015.2333431484,4.51475002393499,60,59.9999999860302,0,0,37.5309500055103,42.0457000294453,0,0,17.9542999705547,-15.1049999897614,0.156378958356293,0.2568633650985,0.100484406742207,-384.766656851569,-1.6472076376099,0,0,2019-4-8 1_Mixer
151,Line1,1000026,Mixer,2019-04-07 06:59:57.000,2019-04-08 02:00:00.000,2,90.927190217111,89.7481814134224,101.313685453143,100,13824,0,13824,0,15203.3731241357,4.67586669518066,60,59.9999999860302,0,0,40.9342526772264,45.6101193724071,0,0,14.3898806275929,-1.31368545314309,0.177666027244906,0.236789557801928,0.0591235305570216,1379.3731241357,5.44368586846595,0,0,2019-4-8 2_Mixer
152,Line1,1000026,Mixer,2019-04-07 06:59:57.000,2019-04-08 03:00:00.000,3,92.4601045363752,90.1421533409421,102.571439786518,100,14112,0,14112,0,15262.7990967154,4.51374999250285,60,59.9999999860301,0,0,41.2746472976434,45.7883972901462,0,0,14.2116027098538,-2.57143978651808,0.175487445993382,0.235867613558285,0.0603801675649031,1150.79909671541,4.52393727712155,0,0,2019-4-8 3_Mixer
153,Line1,1000026,Mixer,2019-04-07 06:59:57.000,2019-04-08 04:00:00.000,4,92.4116614379077,90.1099556857635,102.554330134365,100,14112,0,14112,0,15270.8000055621,4.53086666306555,60,59.9999999860301,0,0,41.2815333536206,45.8124000166862,0,0,14.1875999833138,-2.55433013436472,0.175516723442265,0.235744034225488,0.0602273107832234,1158.80000556206,4.55300313619531,0,0,2019-4-8 4_Mixer
